City,Region,Population,link
Misratah,Misratah,"386,000",https://www.worlddata.info/africa/libya/index.php
Tarhuna,Al Marqab,"211,000",https://www.worlddata.info/africa/libya/index.php
Al Khums,Al Marqab,"202,000",https://www.worlddata.info/africa/libya/index.php
Az Zawiyah,Az Zawiyah,"200,000",https://www.worlddata.info/africa/libya/index.php
Zawiya,Az Zawiyah,"186,000",https://www.worlddata.info/africa/libya/index.php
Ajdabiya,Sha'biyat al Wahat,"134,000",https://www.worlddata.info/africa/libya/index.php
Sabha,Sabha,"130,000",https://www.worlddata.info/africa/libya/index.php
Sirte,Surt,"128,000",https://www.worlddata.info/africa/libya/index.php
Al Jadid,Sabha,"126,000",https://www.worlddata.info/africa/libya/index.php
Tobruk,Sha'biyat al Butnan,"121,000",https://www.worlddata.info/africa/libya/index.php
Zliten,Misratah,"110,000",https://www.worlddata.info/africa/libya/index.php
Sabratah,Az Zawiyah,"102,000",https://www.worlddata.info/africa/libya/index.php
Tagiura,Tripoli,"100,000",https://www.worlddata.info/africa/libya/index.php
Al Marj,Al Marj,"85,000",https://www.worlddata.info/africa/libya/index.php
Gharyan,Sha'biyat al Jabal al Gharbi,"85,000",https://www.worlddata.info/africa/libya/index.php
Darnah,Darnah,"79,000",https://www.worlddata.info/africa/libya/index.php
Al Bayda',Al Jabal al Akhdar,"75,000",https://www.worlddata.info/africa/libya/index.php
Yafran,Sha'biyat al Jabal al Gharbi,"68,000",https://www.worlddata.info/africa/libya/index.php
Bani Walid,Misratah,"46,000",https://www.worlddata.info/africa/libya/index.php
Zuwarah,An Nuqat al Khams,"45,000",https://www.worlddata.info/africa/libya/index.php
Murzuq,Murzuq,"44,000",https://www.worlddata.info/africa/libya/index.php
Awbari,Sha'biyat Wadi al Hayat,"43,000",https://www.worlddata.info/africa/libya/index.php
Nalut,Sha'biyat Nalut,"26,000",https://www.worlddata.info/africa/libya/index.php
Ghat,Sha'biyat Ghat,"24,000",https://www.worlddata.info/africa/libya/index.php
Hun,Al Jufrah,"19,000",https://www.worlddata.info/africa/libya/index.php
Idri,Sha'biyat Wadi ash Shati',"4,610",https://www.worlddata.info/africa/libya/index.php
Al 'Aziziyah,Sha'biyat al Jafarah,"4,000",https://www.worlddata.info/africa/libya/index.php
Antananarivo / Capital,Analamanga,"1,274,000",https://www.worlddata.info/africa/madagascar/index.php
Toamasina,Atsinanana,"206,000",https://www.worlddata.info/africa/madagascar/index.php
Antsirabe,Vakinankaratra,"186,000",https://www.worlddata.info/africa/madagascar/index.php
Fianarantsoa,Upper Matsiatra,"167,000",https://www.worlddata.info/africa/madagascar/index.php
Mahajanga,Boeny,"155,000",https://www.worlddata.info/africa/madagascar/index.php
Toliara,Atsimo-Andrefana,"115,000",https://www.worlddata.info/africa/madagascar/index.php
Antsiranana,Diana,"83,000",https://www.worlddata.info/africa/madagascar/index.php
Antanifotsy,Vakinankaratra,"71,000",https://www.worlddata.info/africa/madagascar/index.php
Ambovombe,Androy,"67,000",https://www.worlddata.info/africa/madagascar/index.php
Ambilobe,Diana,"56,000",https://www.worlddata.info/africa/madagascar/index.php
Amparafaravola,Alaotra Mangoro,"52,000",https://www.worlddata.info/africa/madagascar/index.php
Fort Dauphin,Anosy,"45,000",https://www.worlddata.info/africa/madagascar/index.php
Ambatondrazaka,Alaotra Mangoro,"43,000",https://www.worlddata.info/africa/madagascar/index.php
Mananara,Analanjirofo,"41,000",https://www.worlddata.info/africa/madagascar/index.php
Soavinandriana,Itasy,"40,000",https://www.worlddata.info/africa/madagascar/index.php
Mahanoro,Atsinanana,"40,000",https://www.worlddata.info/africa/madagascar/index.php
Soanierana Ivongo,Analanjirofo,"39,000",https://www.worlddata.info/africa/madagascar/index.php
Faratsiho,Vakinankaratra,"38,000",https://www.worlddata.info/africa/madagascar/index.php
Morondava,Menabe,"37,000",https://www.worlddata.info/africa/madagascar/index.php
Manakara,Vatovavy Fitovinany,"35,000",https://www.worlddata.info/africa/madagascar/index.php
Sambava,Sava,"32,000",https://www.worlddata.info/africa/madagascar/index.php
Ambositra,Amoron'i Mania,"30,000",https://www.worlddata.info/africa/madagascar/index.php
Tsiroanomandidy,Bongolava,"27,000",https://www.worlddata.info/africa/madagascar/index.php
Farafangana,Atsimo-Atsinanana,"25,000",https://www.worlddata.info/africa/madagascar/index.php
Maevatanana,Betsiboka,"24,000",https://www.worlddata.info/africa/madagascar/index.php
Antsohihy,Sofia,"21,000",https://www.worlddata.info/africa/madagascar/index.php
Fenoarivo Atsinanana,Analanjirofo,"21,000",https://www.worlddata.info/africa/madagascar/index.php
Ihosy,Ihorombe,"17,000",https://www.worlddata.info/africa/madagascar/index.php
Maintirano,Melaky,"16,000",https://www.worlddata.info/africa/madagascar/index.php
Lilongwe / Capital,Central Region,"989,000",https://www.worlddata.info/africa/malawi/index.php
Blantyre,Southern Region,"800,000",https://www.worlddata.info/africa/malawi/index.php
Mzuzu,Northern Region,"221,000",https://www.worlddata.info/africa/malawi/index.php
Zomba,Southern Region,"105,000",https://www.worlddata.info/africa/malawi/index.php
Kasungu,Central Region,"43,000",https://www.worlddata.info/africa/malawi/index.php
Mangochi,Southern Region,"40,000",https://www.worlddata.info/africa/malawi/index.php
Karonga,Northern Region,"34,000",https://www.worlddata.info/africa/malawi/index.php
Salima,Central Region,"30,000",https://www.worlddata.info/africa/malawi/index.php
Nkhotakota,Central Region,"25,000",https://www.worlddata.info/africa/malawi/index.php
Liwonde,Southern Region,"22,000",https://www.worlddata.info/africa/malawi/index.php
Nsanje,Southern Region,"22,000",https://www.worlddata.info/africa/malawi/index.php
Rumphi,Northern Region,"21,000",https://www.worlddata.info/africa/malawi/index.php
Mzimba,Northern Region,"19,000",https://www.worlddata.info/africa/malawi/index.php
Mchinji,Central Region,"18,000",https://www.worlddata.info/africa/malawi/index.php
Nkhata Bay,Northern Region,"12,000",https://www.worlddata.info/africa/malawi/index.php
Bamako / Capital,Bamako,"2,713,000",https://www.worlddata.info/africa/mali/index.php
Sikasso,Sikasso,"145,000",https://www.worlddata.info/africa/mali/index.php
Mopti,Mopti,"108,000",https://www.worlddata.info/africa/mali/index.php
Koutiala,Sikasso,"99,000",https://www.worlddata.info/africa/mali/index.php
Ségou,Ségou,"93,000",https://www.worlddata.info/africa/mali/index.php
Gao,Gao,"87,000",https://www.worlddata.info/africa/mali/index.php
Kayes,Kayes,"78,000",https://www.worlddata.info/africa/mali/index.php
Markala,Ségou,"54,000",https://www.worlddata.info/africa/mali/index.php
Kolokani,Koulikoro,"49,000",https://www.worlddata.info/africa/mali/index.php
Kati,Koulikoro,"43,000",https://www.worlddata.info/africa/mali/index.php
Bougouni,Sikasso,"35,000",https://www.worlddata.info/africa/mali/index.php
Timbuktu,Tombouctou,"32,000",https://www.worlddata.info/africa/mali/index.php
Banamba,Koulikoro,"31,000",https://www.worlddata.info/africa/mali/index.php
Bafoulabé,Kayes,"27,000",https://www.worlddata.info/africa/mali/index.php
San,Ségou,"25,000",https://www.worlddata.info/africa/mali/index.php
Koulikoro,Koulikoro,"24,000",https://www.worlddata.info/africa/mali/index.php
Djénné,Mopti,"22,000",https://www.worlddata.info/africa/mali/index.php
Yorosso,Sikasso,"17,000",https://www.worlddata.info/africa/mali/index.php
Sagalo,Kayes,"16,000",https://www.worlddata.info/africa/mali/index.php
Kokofata,"","13,000",https://www.worlddata.info/africa/mali/index.php
Kidal,Kidal,"12,000",https://www.worlddata.info/africa/mali/index.php
Diré,"","11,000",https://www.worlddata.info/africa/mali/index.php
Ké-Macina,Ségou,"9,850",https://www.worlddata.info/africa/mali/index.php
Ménaka,Gao,"9,110",https://www.worlddata.info/africa/mali/index.php
Inékar,Gao,"8,710",https://www.worlddata.info/africa/mali/index.php
Goundam,Tombouctou,"8,460",https://www.worlddata.info/africa/mali/index.php
Douentza,Mopti,"8,050",https://www.worlddata.info/africa/mali/index.php
Nouakchott / Capital,Nouakchott,"958,000",https://www.worlddata.info/africa/mauritania/index.php
Nouâdhibou,Dakhlet Nouadhibou,"118,000",https://www.worlddata.info/africa/mauritania/index.php
Néma,Hodh ech Chargui,"60,000",https://www.worlddata.info/africa/mauritania/index.php
Kaédi,Gorgol,"55,000",https://www.worlddata.info/africa/mauritania/index.php
Rosso,Trarza,"49,000",https://www.worlddata.info/africa/mauritania/index.php
Kiffa,Assaba,"40,000",https://www.worlddata.info/africa/mauritania/index.php
Zouérat,Tiris Zemmour,"38,000",https://www.worlddata.info/africa/mauritania/index.php
Atar,Adrar,"24,000",https://www.worlddata.info/africa/mauritania/index.php
Tékane,Trarza,"22,000",https://www.worlddata.info/africa/mauritania/index.php
Sélibabi,Guidimaka,"18,000",https://www.worlddata.info/africa/mauritania/index.php
Aleg,Brakna,"15,000",https://www.worlddata.info/africa/mauritania/index.php
’Ayoûn el ’Atroûs,Hodh el Gharbi,"13,000",https://www.worlddata.info/africa/mauritania/index.php
Akjoujt,Inchiri,"12,000",https://www.worlddata.info/africa/mauritania/index.php
Tidjikja,Tagant,"6,000",https://www.worlddata.info/africa/mauritania/index.php
Chinguetti,Adrar,"4,710",https://www.worlddata.info/africa/mauritania/index.php
Barkéwol,Assaba,"1,100",https://www.worlddata.info/africa/mauritania/index.php
Port Louis / Capital,Port Louis,"147,000",https://www.worlddata.info/africa/mauritius/index.php
Vacoas,Plaines Wilhems,"106,000",https://www.worlddata.info/africa/mauritius/index.php
Curepipe,Plaines Wilhems,"84,000",https://www.worlddata.info/africa/mauritius/index.php
Quatre Bornes,Plaines Wilhems,"81,000",https://www.worlddata.info/africa/mauritius/index.php
Triolet,Pamplemousses,"23,000",https://www.worlddata.info/africa/mauritius/index.php
Goodlands,Rivière du Rempart,"21,000",https://www.worlddata.info/africa/mauritius/index.php
Centre de Flacq,Flacq,"18,000",https://www.worlddata.info/africa/mauritius/index.php
Bel Air Rivière Sèche,Flacq,"18,000",https://www.worlddata.info/africa/mauritius/index.php
Mahébourg,Grand Port,"17,000",https://www.worlddata.info/africa/mauritius/index.php
Saint Pierre,Moka,"16,000",https://www.worlddata.info/africa/mauritius/index.php
Le Hochet,Pamplemousses,"15,000",https://www.worlddata.info/africa/mauritius/index.php
Rose Belle,Grand Port,"13,000",https://www.worlddata.info/africa/mauritius/index.php
Chemin Grenier,Savanne,"12,000",https://www.worlddata.info/africa/mauritius/index.php
Rivière du Rempart,Rivière du Rempart,"12,000",https://www.worlddata.info/africa/mauritius/index.php
Grand Baie,Rivière du Rempart,"12,000",https://www.worlddata.info/africa/mauritius/index.php
Plaine Magnien,Grand Port,"11,000",https://www.worlddata.info/africa/mauritius/index.php
Pailles,Moka,"11,000",https://www.worlddata.info/africa/mauritius/index.php
Surinam,Savanne,"11,000",https://www.worlddata.info/africa/mauritius/index.php
Lalmatie,Flacq,"10,000",https://www.worlddata.info/africa/mauritius/index.php
New Grove,Grand Port,"9,940",https://www.worlddata.info/africa/mauritius/index.php
Rivière des Anguilles,Savanne,"9,930",https://www.worlddata.info/africa/mauritius/index.php
Terre Rouge,Pamplemousses,"9,570",https://www.worlddata.info/africa/mauritius/index.php
Petit Raffray,Rivière du Rempart,"9,120",https://www.worlddata.info/africa/mauritius/index.php
Pamplemousses,Pamplemousses,"8,840",https://www.worlddata.info/africa/mauritius/index.php
Quartier Militaire,Moka,"6,420",https://www.worlddata.info/africa/mauritius/index.php
Port Mathurin,Rodrigues,"6,000",https://www.worlddata.info/africa/mauritius/index.php
Souillac,Savanne,"4,390",https://www.worlddata.info/africa/mauritius/index.php
Tamarin,Black River,"3,760",https://www.worlddata.info/africa/mauritius/index.php
Cargados Carajos,Cargados Carajos,63,https://www.worlddata.info/africa/mauritius/index.php
Mamoudzou / Capital,Grande Terre,"57,000",https://www.worlddata.info/africa/mayotte/index.php
Koungou,Grande Terre,"18,000",https://www.worlddata.info/africa/mayotte/index.php
Dzaoudzi,Petite Terre,"15,000",https://www.worlddata.info/africa/mayotte/index.php
Dembeni,Grande Terre,"10,000",https://www.worlddata.info/africa/mayotte/index.php
Sada,Grande Terre,"9,830",https://www.worlddata.info/africa/mayotte/index.php
Pamandzi,Petite Terre,"9,080",https://www.worlddata.info/africa/mayotte/index.php
Bandraboua,Grande Terre,"7,880",https://www.worlddata.info/africa/mayotte/index.php
Mtsamboro,Grande Terre,"7,720",https://www.worlddata.info/africa/mayotte/index.php
Tsingoni,Grande Terre,"7,600",https://www.worlddata.info/africa/mayotte/index.php
Ouangani,Grande Terre,"7,270",https://www.worlddata.info/africa/mayotte/index.php
Chiconi,Grande Terre,"7,200",https://www.worlddata.info/africa/mayotte/index.php
Bandrélé,Grande Terre,"6,350",https://www.worlddata.info/africa/mayotte/index.php
Chirongui,Grande Terre,"6,170",https://www.worlddata.info/africa/mayotte/index.php
Bouéni,Grande Terre,"5,330",https://www.worlddata.info/africa/mayotte/index.php
M'Tsangamouji,Grande Terre,"5,030",https://www.worlddata.info/africa/mayotte/index.php
Kani Kéli,Grande Terre,"4,850",https://www.worlddata.info/africa/mayotte/index.php
Acoua,Grande Terre,"4,620",https://www.worlddata.info/africa/mayotte/index.php
Rabat / Capital,Rabat-Salé-Zemmour-Zaër,"574,000",https://www.worlddata.info/africa/morocco/index.php
Casablanca,Grand Casablanca,"5,118,000",https://www.worlddata.info/africa/morocco/index.php
Fès,Fès-Boulemane,"1,112,000",https://www.worlddata.info/africa/morocco/index.php
Sale,Rabat-Salé-Zemmour-Zaër,"982,000",https://www.worlddata.info/africa/morocco/index.php
Marrakesh,Marrakech-Tensift-Al Haouz,"839,000",https://www.worlddata.info/africa/morocco/index.php
Agadir,Souss-Massa-Drâa,"698,000",https://www.worlddata.info/africa/morocco/index.php
Tangier,Tanger-Tétouan,"688,000",https://www.worlddata.info/africa/morocco/index.php
Meknès,Meknès-Tafilalet,"546,000",https://www.worlddata.info/africa/morocco/index.php
Oujda,Oriental,"405,000",https://www.worlddata.info/africa/morocco/index.php
Al Hoceïma,Taza-Al Hoceima-Taounate,"396,000",https://www.worlddata.info/africa/morocco/index.php
Kenitra,Gharb-Chrarda-Beni Hssen,"367,000",https://www.worlddata.info/africa/morocco/index.php
Tétouan,Tanger-Tétouan,"326,000",https://www.worlddata.info/africa/morocco/index.php
Safi,Doukkala-Abda,"288,000",https://www.worlddata.info/africa/morocco/index.php
Mohammedia,Grand Casablanca,"188,000",https://www.worlddata.info/africa/morocco/index.php
Khouribga,Chaouia-Ouardigha,"168,000",https://www.worlddata.info/africa/morocco/index.php
Beni Mellal,Tadla-Azilal,"166,000",https://www.worlddata.info/africa/morocco/index.php
El Jadida,Doukkala-Abda,"148,000",https://www.worlddata.info/africa/morocco/index.php
Taza,Taza-Al Hoceima-Taounate,"142,000",https://www.worlddata.info/africa/morocco/index.php
Nador,Oriental,"129,000",https://www.worlddata.info/africa/morocco/index.php
Settat,Chaouia-Ouardigha,"119,000",https://www.worlddata.info/africa/morocco/index.php
Larache,Tanger-Tétouan,"109,000",https://www.worlddata.info/africa/morocco/index.php
Ksar el Kebir,Tanger-Tétouan,"109,000",https://www.worlddata.info/africa/morocco/index.php
Khemisset,Rabat-Salé-Zemmour-Zaër,"107,000",https://www.worlddata.info/africa/morocco/index.php
Guelmim,Guelmim-Es Smara,"98,000",https://www.worlddata.info/africa/morocco/index.php
Berrechid,Chaouia-Ouardigha,"94,000",https://www.worlddata.info/africa/morocco/index.php
Oued Zem,Chaouia-Ouardigha,"85,000",https://www.worlddata.info/africa/morocco/index.php
Fkih Ben Salah,Tadla-Azilal,"84,000",https://www.worlddata.info/africa/morocco/index.php
Taourirt,Oriental,"83,000",https://www.worlddata.info/africa/morocco/index.php
Berkane,Oriental,"81,000",https://www.worlddata.info/africa/morocco/index.php
Maputo / Capital,Maputo City,"1,088,000",https://www.worlddata.info/africa/mozambique/index.php
Matola,Maputo,"675,000",https://www.worlddata.info/africa/mozambique/index.php
Beira,Sofala,"531,000",https://www.worlddata.info/africa/mozambique/index.php
Nampula,Nampula,"389,000",https://www.worlddata.info/africa/mozambique/index.php
Chimoio,Manica,"257,000",https://www.worlddata.info/africa/mozambique/index.php
Nacala,Nampula,"225,000",https://www.worlddata.info/africa/mozambique/index.php
Quelimane,Zambézia,"189,000",https://www.worlddata.info/africa/mozambique/index.php
Tete,Tete,"129,000",https://www.worlddata.info/africa/mozambique/index.php
Xai-Xai,Gaza,"127,000",https://www.worlddata.info/africa/mozambique/index.php
Maxixe,Inhambane,"120,000",https://www.worlddata.info/africa/mozambique/index.php
Ressano Garcia,Maputo,"110,000",https://www.worlddata.info/africa/mozambique/index.php
Lichinga,Niassa,"110,000",https://www.worlddata.info/africa/mozambique/index.php
Pemba,Cabo Delgado,"109,000",https://www.worlddata.info/africa/mozambique/index.php
Dondo,Sofala,"79,000",https://www.worlddata.info/africa/mozambique/index.php
António Enes,Nampula,"75,000",https://www.worlddata.info/africa/mozambique/index.php
Inhambane,Inhambane,"74,000",https://www.worlddata.info/africa/mozambique/index.php
Cuamba,Niassa,"73,000",https://www.worlddata.info/africa/mozambique/index.php
Montepuez,Cabo Delgado,"72,000",https://www.worlddata.info/africa/mozambique/index.php
Chokwé,Gaza,"64,000",https://www.worlddata.info/africa/mozambique/index.php
